#stripid,cmsswid,FED,TT,VFE
410024,838864138,623,6,5
410056,838866191,623,7,1
410064,838865679,623,7,2
410072,838865167,623,7,3
410080,838864655,623,7,4
410088,838864143,623,7,5
410120,838866196,623,8,1
410128,838865684,623,8,2
410136,838865172,623,8,3
410144,838864660,623,8,4
410152,838864148,623,8,5
410184,838868741,623,9,1
410192,838868229,623,9,2
410200,838867717,623,9,3
410208,838867205,623,9,4
410216,838866693,623,9,5
410248,838868746,623,10,1
410256,838868234,623,10,2
410264,838867722,623,10,3
410272,838867210,623,10,4
410280,838866698,623,10,5
410312,838868751,623,11,1
410320,838868239,623,11,2
410328,838867727,623,11,3
410336,838867215,623,11,4
410344,838866703,623,11,5
410376,838868756,623,12,1
410384,838868244,623,12,2
410392,838867732,623,12,3
410400,838867220,623,12,4
410408,838866708,623,12,5
410440,838869253,623,13,1
410448,838869765,623,13,2
410456,838870277,623,13,3
410464,838870789,623,13,4
410472,838871301,623,13,5
410504,838869258,623,14,1
410512,838869770,623,14,2
410520,838870282,623,14,3
410528,838870794,623,14,4
410536,838871306,623,14,5
410568,838869263,623,15,1
410576,838869775,623,15,2
410584,838870287,623,15,3
410592,838870799,623,15,4
410600,838871311,623,15,5
410632,838869268,623,16,1
410640,838869780,623,16,2
410648,838870292,623,16,3
410656,838870804,623,16,4
410664,838871316,623,16,5
410696,838871813,623,17,1
410704,838872325,623,17,2
410712,838872837,623,17,3
410720,838873349,623,17,4
410728,838873861,623,17,5
410760,838871818,623,18,1
410768,838872330,623,18,2
410776,838872842,623,18,3
410784,838873354,623,18,4
410792,838873866,623,18,5
410824,838871823,623,19,1
410832,838872335,623,19,2
410840,838872847,623,19,3
410848,838873359,623,19,4
410856,838873871,623,19,5
410888,838871828,623,20,1
410896,838872340,623,20,2
410904,838872852,623,20,3
410912,838873364,623,20,4
410920,838873876,623,20,5
410952,838876421,623,21,1
410960,838875909,623,21,2
410968,838875397,623,21,3
410976,838874885,623,21,4
410984,838874373,623,21,5
411016,838876426,623,22,1
411024,838875914,623,22,2
411032,838875402,623,22,3
411040,838874890,623,22,4
411048,838874378,623,22,5
411080,838876431,623,23,1
411088,838875919,623,23,2
411096,838875407,623,23,3
411104,838874895,623,23,4
411112,838874383,623,23,5
411144,838876436,623,24,1
411152,838875924,623,24,2
411160,838875412,623,24,3
411168,838874900,623,24,4
411176,838874388,623,24,5
411208,838878981,623,25,1
411216,838878469,623,25,2
411224,838877957,623,25,3
411232,838877445,623,25,4
411240,838876933,623,25,5
411272,838878986,623,26,1
411280,838878474,623,26,2
411288,838877962,623,26,3
411296,838877450,623,26,4
411304,838876938,623,26,5
411336,838878991,623,27,1
411344,838878479,623,27,2
411352,838877967,623,27,3
411360,838877455,623,27,4
411368,838876943,623,27,5
411400,838878996,623,28,1
411408,838878484,623,28,2
411416,838877972,623,28,3
411424,838877460,623,28,4
411432,838876948,623,28,5
411464,838879493,623,29,1
411472,838880005,623,29,2
411480,838880517,623,29,3
411488,838881029,623,29,4
411496,838881541,623,29,5
411528,838879498,623,30,1
411536,838880010,623,30,2
411544,838880522,623,30,3
411552,838881034,623,30,4
411560,838881546,623,30,5
411592,838879503,623,31,1
411600,838880015,623,31,2
411608,838880527,623,31,3
411616,838881039,623,31,4
411624,838881551,623,31,5
411656,838879508,623,32,1
411664,838880020,623,32,2
411672,838880532,623,32,3
411680,838881044,623,32,4
411688,838881556,623,32,5
411720,838882053,623,33,1
411728,838882565,623,33,2
411736,838883077,623,33,3
411744,838883589,623,33,4
411752,838884101,623,33,5
411784,838882058,623,34,1
411792,838882570,623,34,2
411800,838883082,623,34,3
411808,838883594,623,34,4
411816,838884106,623,34,5
411848,838882063,623,35,1
411856,838882575,623,35,2
411864,838883087,623,35,3
411872,838883599,623,35,4
411880,838884111,623,35,5
411912,838882068,623,36,1
411920,838882580,623,36,2
411928,838883092,623,36,3
411936,838883604,623,36,4
411944,838884116,623,36,5
411976,838886661,623,37,1
411984,838886149,623,37,2
411992,838885637,623,37,3
412000,838885125,623,37,4
412008,838884613,623,37,5
412040,838886666,623,38,1
412048,838886154,623,38,2
412056,838885642,623,38,3
412064,838885130,623,38,4
412072,838884618,623,38,5
412168,838886676,623,40,1
412176,838886164,623,40,2
412184,838885652,623,40,3
412192,838885140,623,40,4
412200,838884628,623,40,5
412232,838889221,623,41,1
412240,838888709,623,41,2
412248,838888197,623,41,3
412256,838887685,623,41,4
412264,838887173,623,41,5
412296,838889226,623,42,1
412304,838888714,623,42,2
412312,838888202,623,42,3
412320,838887690,623,42,4
412328,838887178,623,42,5
412360,838889231,623,43,1
412368,838888719,623,43,2
412376,838888207,623,43,3
412384,838887695,623,43,4
412392,838887183,623,43,5
412424,838889236,623,44,1
412432,838888724,623,44,2
412440,838888212,623,44,3
412448,838887700,623,44,4
412456,838887188,623,44,5
412488,838889733,623,45,1
412496,838890245,623,45,2
412504,838890757,623,45,3
412512,838891269,623,45,4
412520,838891781,623,45,5
412552,838889738,623,46,1
412560,838890250,623,46,2
412568,838890762,623,46,3
412576,838891274,623,46,4
412584,838891786,623,46,5
412616,838889743,623,47,1
412624,838890255,623,47,2
412632,838890767,623,47,3
412640,838891279,623,47,4
412648,838891791,623,47,5
412680,838889748,623,48,1
412688,838890260,623,48,2
412696,838890772,623,48,3
412704,838891284,623,48,4
412712,838891796,623,48,5
412744,838892293,623,49,1
412752,838892805,623,49,2
412760,838893317,623,49,3
412768,838893829,623,49,4
412776,838894341,623,49,5
412808,838892298,623,50,1
412816,838892810,623,50,2
412824,838893322,623,50,3
412832,838893834,623,50,4
412840,838894346,623,50,5
412872,838892303,623,51,1
412880,838892815,623,51,2
412888,838893327,623,51,3
412896,838893839,623,51,4
412904,838894351,623,51,5
412936,838892308,623,52,1
412944,838892820,623,52,2
412952,838893332,623,52,3
412960,838893844,623,52,4
412968,838894356,623,52,5
413000,838896901,623,53,1
413008,838896389,623,53,2
413016,838895877,623,53,3
413024,838895365,623,53,4
413032,838894853,623,53,5
413064,838896906,623,54,1
413072,838896394,623,54,2
413080,838895882,623,54,3
413088,838895370,623,54,4
413096,838894858,623,54,5
413128,838896911,623,55,1
413136,838896399,623,55,2
413144,838895887,623,55,3
413152,838895375,623,55,4
413160,838894863,623,55,5
413192,838896916,623,56,1
413200,838896404,623,56,2
413208,838895892,623,56,3
413216,838895380,623,56,4
413224,838894868,623,56,5
413256,838899461,623,57,1
413264,838898949,623,57,2
413272,838898437,623,57,3
413280,838897925,623,57,4
413288,838897413,623,57,5
413320,838899466,623,58,1
413328,838898954,623,58,2
413336,838898442,623,58,3
413344,838897930,623,58,4
413352,838897418,623,58,5
413384,838899471,623,59,1
413392,838898959,623,59,2
413400,838898447,623,59,3
413408,838897935,623,59,4
413416,838897423,623,59,5
413448,838899476,623,60,1
413456,838898964,623,60,2
413464,838898452,623,60,3
413472,838897940,623,60,4
413480,838897428,623,60,5
413512,838899973,623,61,1
413520,838900485,623,61,2
413528,838900997,623,61,3
413536,838901509,623,61,4
413544,838902021,623,61,5
413576,838899978,623,62,1
413584,838900490,623,62,2
413592,838901002,623,62,3
413600,838901514,623,62,4
413608,838902026,623,62,5
413640,838899983,623,63,1
413648,838900495,623,63,2
413656,838901007,623,63,3
413664,838901519,623,63,4
413672,838902031,623,63,5
413704,838899988,623,64,1
413712,838900500,623,64,2
413720,838901012,623,64,3
413728,838901524,623,64,4
413736,838902036,623,64,5
413768,838902533,623,65,1
413776,838903045,623,65,2
413784,838903557,623,65,3
413792,838904069,623,65,4
413800,838904581,623,65,5
413832,838902538,623,66,1
413840,838903050,623,66,2
413848,838903562,623,66,3
413856,838904074,623,66,4
413864,838904586,623,66,5
413896,838902543,623,67,1
413904,838903055,623,67,2
413912,838903567,623,67,3
413920,838904079,623,67,4
413928,838904591,623,67,5
413960,838902548,623,68,1
413968,838903060,623,68,2
413976,838903572,623,68,3
413984,838904084,623,68,4
413992,838904599,623,68,5
417864,838863641,624,1,1
417872,838863129,624,1,2
417880,838862617,624,1,3
417888,838862105,624,1,4
417896,838861593,624,1,5
417928,838863646,624,2,1
417936,838863134,624,2,2
417944,838862622,624,2,3
417952,838862110,624,2,4
417960,838861598,624,2,5
417992,838863651,624,3,1
418000,838863139,624,3,2
418008,838862627,624,3,3
418016,838862115,624,3,4
418024,838861603,624,3,5
418056,838863656,624,4,1
418064,838863144,624,4,2
418072,838862632,624,4,3
418080,838862120,624,4,4
418088,838861608,624,4,5
418120,838866201,624,5,1
418128,838865689,624,5,2
418136,838865177,624,5,3
418144,838864665,624,5,4
418152,838864153,624,5,5
418184,838866206,624,6,1
418192,838865694,624,6,2
418200,838865182,624,6,3
418208,838864670,624,6,4
418216,838864158,624,6,5
418248,838866211,624,7,1
418256,838865699,624,7,2
418264,838865187,624,7,3
418272,838864675,624,7,4
418280,838864163,624,7,5
418312,838866216,624,8,1
418320,838865704,624,8,2
418328,838865192,624,8,3
418336,838864680,624,8,4
418344,838864168,624,8,5
418376,838868761,624,9,1
418384,838868249,624,9,2
418392,838867737,624,9,3
418400,838867225,624,9,4
418408,838866713,624,9,5
418440,838868766,624,10,1
418448,838868254,624,10,2
418456,838867742,624,10,3
418464,838867230,624,10,4
418472,838866718,624,10,5
418504,838868771,624,11,1
418512,838868259,624,11,2
418520,838867747,624,11,3
418528,838867235,624,11,4
418536,838866723,624,11,5
418568,838868776,624,12,1
418576,838868264,624,12,2
418584,838867752,624,12,3
418592,838867240,624,12,4
418600,838866728,624,12,5
418632,838869273,624,13,1
418640,838869785,624,13,2
418648,838870297,624,13,3
418656,838870809,624,13,4
418664,838871321,624,13,5
418696,838869278,624,14,1
418704,838869790,624,14,2
418712,838870302,624,14,3
418720,838870814,624,14,4
418728,838871326,624,14,5
418760,838869283,624,15,1
418768,838869795,624,15,2
418776,838870307,624,15,3
418784,838870819,624,15,4
418792,838871331,624,15,5
418824,838869288,624,16,1
418832,838869800,624,16,2
418840,838870312,624,16,3
418848,838870824,624,16,4
418856,838871336,624,16,5
418888,838871833,624,17,1
418896,838872345,624,17,2
418904,838872857,624,17,3
418912,838873369,624,17,4
418920,838873881,624,17,5
418952,838871838,624,18,1
418960,838872350,624,18,2
418968,838872862,624,18,3
418976,838873374,624,18,4
418984,838873886,624,18,5
419016,838871843,624,19,1
419024,838872355,624,19,2
419032,838872867,624,19,3
419040,838873379,624,19,4
419048,838873891,624,19,5
419080,838871848,624,20,1
419088,838872360,624,20,2
419096,838872872,624,20,3
419104,838873384,624,20,4
419112,838873896,624,20,5
419144,838876441,624,21,1
419152,838875929,624,21,2
419160,838875417,624,21,3
419168,838874905,624,21,4
419176,838874393,624,21,5
419208,838876446,624,22,1
419216,838875934,624,22,2
419224,838875422,624,22,3
419232,838874910,624,22,4
419240,838874398,624,22,5
419272,838876451,624,23,1
419280,838875939,624,23,2
419288,838875427,624,23,3
419296,838874915,624,23,4
419304,838874403,624,23,5
419336,838876456,624,24,1
419344,838875944,624,24,2
419352,838875432,624,24,3
419360,838874920,624,24,4
419368,838874408,624,24,5
419400,838879001,624,25,1
419408,838878489,624,25,2
419416,838877977,624,25,3
419424,838877465,624,25,4
419432,838876953,624,25,5
419464,838879006,624,26,1
419472,838878494,624,26,2
419480,838877982,624,26,3
419488,838877470,624,26,4
419496,838876958,624,26,5
419528,838879011,624,27,1
419536,838878499,624,27,2
419544,838877987,624,27,3
419552,838877475,624,27,4
419560,838876963,624,27,5
419592,838879016,624,28,1
419600,838878504,624,28,2
419608,838877992,624,28,3
419616,838877480,624,28,4
419624,838876968,624,28,5
419656,838879513,624,29,1
419664,838880025,624,29,2
419672,838880537,624,29,3
419680,838881049,624,29,4
419688,838881561,624,29,5
419720,838879518,624,30,1
419728,838880030,624,30,2
419736,838880542,624,30,3
419744,838881054,624,30,4
419752,838881566,624,30,5
419784,838879523,624,31,1
419792,838880035,624,31,2
419800,838880547,624,31,3
419808,838881059,624,31,4
419816,838881571,624,31,5
419848,838879528,624,32,1
419856,838880040,624,32,2
419864,838880552,624,32,3
419872,838881064,624,32,4
419880,838881576,624,32,5
419912,838882073,624,33,1
419920,838882585,624,33,2
419928,838883097,624,33,3
419936,838883609,624,33,4
419944,838884121,624,33,5
419976,838882078,624,34,1
419984,838882590,624,34,2
419992,838883102,624,34,3
420000,838883614,624,34,4
420008,838884126,624,34,5
420040,838882083,624,35,1
420048,838882595,624,35,2
420056,838883107,624,35,3
420064,838883619,624,35,4
420072,838884131,624,35,5
420104,838882088,624,36,1
420112,838882600,624,36,2
420120,838883112,624,36,3
420128,838883624,624,36,4
420136,838884136,624,36,5
420168,838886681,624,37,1
420176,838886169,624,37,2
420184,838885657,624,37,3
420192,838885145,624,37,4
420200,838884633,624,37,5
420232,838886686,624,38,1
420240,838886174,624,38,2
420248,838885662,624,38,3
420256,838885150,624,38,4
420264,838884638,624,38,5
420296,838886691,624,39,1
420304,838886179,624,39,2
420312,838885667,624,39,3
420320,838885155,624,39,4
420328,838884643,624,39,5
420360,838886696,624,40,1
420368,838886184,624,40,2
420376,838885672,624,40,3
420384,838885160,624,40,4
420392,838884648,624,40,5
420424,838889241,624,41,1
420432,838888729,624,41,2
420440,838888217,624,41,3
420448,838887705,624,41,4
420456,838887193,624,41,5
420488,838889246,624,42,1
420496,838888734,624,42,2
420504,838888222,624,42,3
420512,838887710,624,42,4
420520,838887198,624,42,5
420552,838889251,624,43,1
420560,838888739,624,43,2
420568,838888227,624,43,3
420576,838887715,624,43,4
420584,838887203,624,43,5
420616,838889256,624,44,1
420624,838888744,624,44,2
420632,838888232,624,44,3
420640,838887720,624,44,4
420648,838887208,624,44,5
420680,838889753,624,45,1
420688,838890265,624,45,2
420696,838890777,624,45,3
420704,838891289,624,45,4
420712,838891801,624,45,5
420744,838889758,624,46,1
420752,838890270,624,46,2
420760,838890782,624,46,3
420768,838891294,624,46,4
420776,838891806,624,46,5
420808,838889763,624,47,1
420816,838890275,624,47,2
420824,838890787,624,47,3
420832,838891299,624,47,4
420840,838891811,624,47,5
420872,838889768,624,48,1
420880,838890280,624,48,2
420888,838890792,624,48,3
420896,838891304,624,48,4
420904,838891816,624,48,5
420936,838892313,624,49,1
420944,838892825,624,49,2
420952,838893337,624,49,3
420960,838893849,624,49,4
420968,838894361,624,49,5
421000,838892318,624,50,1
421008,838892830,624,50,2
421016,838893342,624,50,3
421024,838893854,624,50,4
421032,838894366,624,50,5
421064,838892323,624,51,1
421072,838892835,624,51,2
421080,838893347,624,51,3
421088,838893859,624,51,4
421096,838894371,624,51,5
421128,838892328,624,52,1
421136,838892840,624,52,2
421144,838893352,624,52,3
421152,838893864,624,52,4
421160,838894376,624,52,5
421192,838896921,624,53,1
421200,838896409,624,53,2
421208,838895897,624,53,3
421216,838895385,624,53,4
421224,838894873,624,53,5
421256,838896926,624,54,1
421264,838896414,624,54,2
421272,838895902,624,54,3
421280,838895390,624,54,4
421288,838894878,624,54,5
421320,838896931,624,55,1
421328,838896419,624,55,2
421336,838895907,624,55,3
421344,838895395,624,55,4
421352,838894883,624,55,5
421384,838896936,624,56,1
421392,838896424,624,56,2
421400,838895912,624,56,3
421408,838895400,624,56,4
421416,838894888,624,56,5
421448,838899481,624,57,1
421456,838898969,624,57,2
421464,838898457,624,57,3
421472,838897945,624,57,4
421480,838897433,624,57,5
421512,838899486,624,58,1
421520,838898974,624,58,2
421528,838898462,624,58,3
421536,838897950,624,58,4
421544,838897438,624,58,5
421576,838899491,624,59,1
421584,838898979,624,59,2
421592,838898467,624,59,3
421600,838897955,624,59,4
421608,838897443,624,59,5
421640,838899496,624,60,1
421648,838898984,624,60,2
421656,838898472,624,60,3
421664,838897960,624,60,4
421672,838897448,624,60,5
421704,838899993,624,61,1
421712,838900505,624,61,2
421720,838901017,624,61,3
421728,838901529,624,61,4
421736,838902041,624,61,5
421768,838899998,624,62,1
421776,838900510,624,62,2
421784,838901022,624,62,3
421792,838901534,624,62,4
421800,838902046,624,62,5
421832,838900003,624,63,1
421840,838900515,624,63,2
421848,838901027,624,63,3
421856,838901539,624,63,4
421864,838902051,624,63,5
421896,838900008,624,64,1
421904,838900520,624,64,2
421912,838901032,624,64,3
421920,838901544,624,64,4
421928,838902056,624,64,5
421960,838902553,624,65,1
421968,838903065,624,65,2
421976,838903577,624,65,3
421984,838904089,624,65,4
421992,838904601,624,65,5
422024,838902558,624,66,1
422032,838903070,624,66,2
422040,838903582,624,66,3
422048,838904094,624,66,4
422056,838904606,624,66,5
422088,838902563,624,67,1
422096,838903075,624,67,2
422104,838903587,624,67,3
422112,838904099,624,67,4
422120,838904611,624,67,5
422152,838902568,624,68,1
422160,838903080,624,68,2
422168,838903592,624,68,3
422176,838904104,624,68,4
422184,838904616,624,68,5
426056,838863661,625,1,1
426064,838863149,625,1,2
426072,838862637,625,1,3
426080,838862125,625,1,4
426088,838861613,625,1,5
426120,838863666,625,2,1
426128,838863154,625,2,2
426136,838862642,625,2,3
426144,838862130,625,2,4
426152,838861618,625,2,5
426184,838863671,625,3,1
426192,838863159,625,3,2
426200,838862647,625,3,3
426208,838862135,625,3,4
426216,838861623,625,3,5
426248,838863676,625,4,1
426256,838863164,625,4,2
426264,838862652,625,4,3
426272,838862140,625,4,4
